"b","conv","Mavg","M2avg","T.J","chi"
0.833333333333333,501,-74500,26373512,1.2,10.1764262718741
0.806451612903226,501,-1247972,3108661312,1.24,0.00668873829219534
0.78125,501,-1246608,3101872144,1.28,0.00801600392037471
0.757575757575758,501,1244978,3093774148,1.32,0.0128306430748594
0.735294117647059,501,1243720,3087525104,1.36,0.012466207657687
0.714285714285714,501,1241586,3076948364,1.4,0.0174557847523309
0.694444444444444,501,1239016,3064227224,1.44,0.0190248998563902
0.675675675675676,501,-1237238,3055446188,1.48,0.022258492132907
0.657894736842105,501,1234046,3039729772,1.52,0.0367849824041705
0.641025641025641,501,-1231606,3027717116,1.56,0.033645672470893
0.625,501,-1225730,2998920180,1.6,0.0447979091717343
0.609756097560976,501,-1222130,2981348452,1.64,0.0523149718283204
0.595238095238095,501,-395710,320793524,1.68,3.91873929547995
0.581395348837209,501,1212244,2933356560,1.72,0.0705278613268515
0.568181818181818,501,1206546,2905891716,1.76,0.0891879822283024
0.555555555555556,501,451264,417839104,1.8,5.04486118293465
0.543478260869565,501,86050,21798540,1.84,3.04560196624888
0.531914893617021,501,1178962,2774754180,1.88,0.169912636611455
0.520833333333333,501,-1139736,2598294688,1.92,2.28044326516634
0.510204081632653,501,1157964,2676936488,1.96,0.215102153020195
0.5,501,1138174,2586723732,2,0.405205920295202
0.490196078431373,501,-1122410,2516076988,2.04,0.586172875961434
0.480769230769231,501,-886796,1635242640,2.08,25.1680096156528
0.471698113207547,501,-129336,101142576,2.12,25.5164206892959
0.462962962962963,501,-1023428,2096464168,2.16,2.15704982730632
0.454545454545455,501,-847448,1459619728,2.2,9.49027079138763
0.446428571428571,501,-942680,1781120232,2.24,2.62922531896572
0.43859649122807,501,884368,1566392920,2.28,1.85649186691571
0.431034482758621,501,420872,642889896,2.32,99.5700096207887
0.423728813559322,501,-113882,188396628,2.36,54.9782404837472
0.416666666666667,501,129208,105905728,2.4,24.1460276147638
0.409836065573771,501,-231922,223912316,2.44,38.1373023280359
0.403225806451613,501,-114378,137915556,2.48,35.9935377920998
0.396825396825397,501,-135514,93513236,2.52,18.014275311494
0.390625,501,31614,44696652,2.56,13.317662115888
0.384615384615385,501,100484,44051144,2.6,7.3383641977522
0.378787878787879,501,23170,51935708,2.64,15.3826145615984
0.373134328358209,501,-45360,49448896,2.68,13.5079245958882
0.367647058823529,501,-21960,18665408,2.72,5.1963279077632
0.36231884057971,501,29204,29433192,2.76,8.02188361048738
0.357142857142857,501,-8258,16777612,2.8,4.74522244248316
0.352112676056338,501,4296,8390016,2.84,2.34831138936599
0.347222222222222,501,38068,25206576,2.88,6.18596581067185
0.342465753424658,501,-40350,17881108,2.92,4.00059128073113
0.337837837837838,501,-23174,18601596,2.96,4.72829241446976
0.333333333333333,501,24328,15278992,3,3.75186999679948
0.328947368421053,501,5298,14273036,3.04,3.73385083598954
0.324675324675325,501,-20418,11963068,3.08,2.88538320823164
0.32051282051282,501,-10678,8580588,3.12,2.13752080464691
0.316455696202532,501,-6,11253148,3.16,2.84321178608447
0.3125,501,16614,14389428,3.2,3.452714546954
0.308641975308642,501,6664,10058832,3.24,2.45686195239692
0.304878048780488,501,5160,8396864,3.28,2.03099145363428
0.301204819277108,501,-1576,8957864,3.32,2.15302079293785
0.297619047619048,501,-5476,8249256,3.36,1.94596581952529
0.294117647058823,501,-2266,7879340,3.4,1.84785511002183
0.290697674418605,501,1232,6482328,3.44,1.5038059720507
0.28735632183908,501,506,7483644,3.48,1.71682679470939
0.284090909090909,501,-1532,7949384,3.52,1.80200946320026
0.280898876404494,501,1868,7840920,3.56,1.75692549324639
0.277777777777778,501,10116,7640632,3.6,1.64922900971178
0.274725274725275,501,3382,4722220,3.64,1.0307713830307
0.271739130434783,501,-3012,5895560,3.68,1.27515662764552
0.268817204301075,501,7664,5411520,3.72,1.13628242152829
0.265957446808511,501,11804,6279664,3.76,1.27437707419492
0.263157894736842,501,1236,5188120,3.8,1.08941500295973
