"b","conv","Mavg","M2avg","T.J","chi"
0.343642611683849,5000,14312,3907648,2.91,4.15236397250859
0.342465753424658,5000,2356,3948848,2.92,4.22489068150685
0.341296928327645,5000,21328,4017600,2.93,4.18795145392491
0.340136054421769,5000,-1262,3758740,2.94,3.99492078146259
0.338983050847458,5000,1900,3607328,2.95,3.82055720338983
0.337837837837838,5000,20898,3636620,2.96,3.74712280320946
0.336700336700337,5000,-4280,3853856,2.97,4.05112828282828
0.335570469798658,5000,5216,3562712,2.98,3.73035934228188
0.334448160535117,5000,-13624,3774168,2.99,3.90577479598662
0.333333333333333,5000,3988,3444768,3,3.58498663666667
0.332225913621262,5000,3712,3798288,3.01,3.94054423920266
0.33112582781457,5000,-4728,3353280,3.02,3.46524131125828
0.33003300330033,5000,402,3358812,3.03,3.4640879529703
0.328947368421053,5000,12026,3171540,3.04,3.23048423601974
0.327868852459016,5000,17566,3374708,3.05,3.39446222213115
0.326797385620915,5000,-12742,3079884,3.06,3.11214490114379
0.325732899022801,5000,3058,2739556,3.07,2.78673221416938
0.324675324675325,5000,3872,3314088,3.08,3.35946583116883
0.323624595469256,5000,6944,2995696,3.09,3.01987477022654
0.32258064516129,5000,-8156,2958576,3.1,2.96902412580645
0.321543408360129,5000,-2796,2987432,3.11,3.00026977170418
0.32051282051282,5000,10758,3104300,3.12,3.08609083253205
0.319488817891374,5000,7434,2860764,3.13,2.84515887460064
0.318471337579618,5000,-12392,3080264,3.14,3.03498374522293
0.317460317460317,5000,3516,3136216,3.15,3.10887256825397
0.316455696202532,5000,10452,2808072,3.16,2.75536307278481
0.315457413249211,5000,-12836,2727496,3.17,2.6562928044164
0.314465408805031,5000,5578,2756116,3.18,2.70233213757862
0.313479623824451,5000,-5546,2572188,3.19,2.51375036912226
0.3125,5000,-2650,2613596,3.2,2.55096826171875
0.311526479750779,5000,13484,2571688,3.21,2.46818959190031
0.31055900621118,5000,-7566,2441740,3.22,2.35858999301242
0.309597523219814,5000,-60,2633528,3.23,2.54791726006192
0.308641975308642,5000,6590,2516108,3.24,2.41842436342593
0.307692307692308,5000,-4964,2602312,3.25,2.49748436615385
0.306748466257669,5000,4370,2352060,3.26,2.25099752684049
0.305810397553517,5000,12314,2299140,3.27,2.16820821941896
0.304878048780488,5000,9480,2400632,3.28,2.27006280487805
0.303951367781155,5000,2446,2324516,3.29,2.20680035790274
0.303030303030303,5000,-5200,2463680,3.3,2.32790909090909
0.302114803625378,5000,-1636,2288936,3.31,2.1604991510574
0.301204819277108,5000,-5844,2374272,3.32,2.22838999698795
0.3003003003003,5000,2104,2238576,3.33,2.09993490690691
0.29940119760479,5000,-2850,2217108,3.34,2.07287004116766
0.298507462686567,5000,-52,2047144,3.35,1.90964874925373
0.297619047619048,5000,7698,2230060,3.36,2.06306562425595
0.29673590504451,5000,-3332,2243592,3.37,2.07842317804154
0.29585798816568,5000,-2574,2157532,3.38,1.99353449038462
0.294985250737463,5000,-1498,2132852,3.39,1.96571091371681
0.294117647058823,5000,-6548,2172960,3.4,1.98932420882353
0.293255131964809,5000,2640,1917992,3.41,1.75641319648094
0.292397660818713,5000,4604,2279064,3.42,2.07860438304094
0.291545189504373,5000,764,2247280,3.43,2.04734262099125
0.290697674418605,5000,-34,1924524,3.44,1.74829557485465
0.289855072463768,5000,3534,1967708,3.45,1.78008167463768
0.289017341040462,5000,10174,2033516,3.46,1.81793166979769
0.288184438040346,5000,2196,1903064,3.47,1.71298587608069
0.28735632183908,5000,2268,2033520,3.48,1.82515376724138
0.286532951289398,5000,-4230,1959580,3.49,1.75143393624642
0.285714285714286,5000,-170,1963156,3.5,1.75281269642857
0.284900284900285,5000,5516,1915952,3.51,1.70037994017094
0.284090909090909,5000,108,1802200,3.52,1.59996241761364
0.28328611898017,5000,4158,1856828,3.53,1.64073141572238
0.282485875706215,5000,-592,1997992,3.54,1.76370224858757
0.28169014084507,5000,-3560,1853864,3.55,1.62969126760563
0.280898876404494,5000,3830,1900388,3.56,1.66560237008427
0.280112044817927,5000,-3318,1738540,3.57,1.51990386484594
0.279329608938547,5000,1198,1800980,3.58,1.57183393784916
0.278551532033426,5000,1260,1807152,3.59,1.57280160167131
0.277777777777778,5000,1252,1840456,3.6,1.59734591944444
0.277008310249307,5000,-4520,1816176,3.61,1.56863739612188
0.276243093922652,5000,2550,1689204,3.62,1.45709901588398
0.275482093663912,5000,-1398,1820588,3.63,1.56697410399449
0.274725274725275,5000,-2492,1720424,3.64,1.47594607417582
0.273972602739726,5000,-2918,1863452,3.65,1.59396323219178
0.273224043715847,5000,-5638,1727100,3.66,1.46921327800546
0.272479564032698,5000,10850,1834068,3.67,1.54165829359673
0.271739130434783,5000,-8644,1580280,3.68,1.32925972554348
0.2710027100271,5000,-3056,1712936,3.69,1.4490753495935
0.27027027027027,5000,-1306,1731460,3.7,1.46209364256757
0.269541778975741,5000,-5390,1656100,3.71,1.39006871630728
0.268817204301075,5000,-8790,1610868,3.72,1.34023452620968
0.268096514745308,5000,5018,1576740,3.73,1.31677608512064
0.267379679144385,5000,-6216,1603488,3.74,1.33335583957219
0.266666666666667,5000,2414,1594772,3.75,1.328005434
0.265957446808511,5000,-7780,1733304,3.76,1.43051722074468
0.26525198938992,5000,-5020,1521768,3.77,1.25723468169761
0.264550264550265,5000,-3138,1526620,3.78,1.26045849140212
0.263852242744063,5000,506,1531796,3.79,1.26298218403694
0.263157894736842,5000,-1984,1423416,3.8,1.16992495789474
