"b","conv","Mavg","M2avg","T.J","chi"
0.833333333333333,500,-1246464,3107352960,1.2,0.00530227199988076
0.806451612903226,500,-1245366,3101883724,1.24,0.00695231483881974
0.78125,500,-1244106,3095614412,1.28,0.00933345499980476
0.757575757575758,500,-1242622,3088236252,1.32,0.0105346860605647
0.735294117647059,500,-1241536,3082845024,1.36,0.0127914164706641
0.714285714285714,500,-1239326,3071886412,1.4,0.0163105417144444
0.694444444444444,500,-1237474,3062719924,1.44,0.0200681377776846
0.675675675675676,500,-1234648,3048756984,1.48,0.0246574010810257
0.657894736842105,500,-1231266,3032089364,1.52,0.0302307831580157
0.641025641025641,500,-1228462,3018307124,1.56,0.0355656984614446
0.625,500,-1224170,2997262628,1.6,0.0391250999999215
0.609756097560976,500,-1221148,2982504952,1.64,0.048817654634127
0.595238095238095,500,-1214502,2950181292,1.68,0.071940948571193
0.581395348837209,500,-1209928,2928006824,1.72,0.0722295962791471
0.568181818181818,500,-1203052,2894896376,1.76,0.103702996363547
0.555555555555556,500,-1197116,2866423960,1.8,0.111344483555563
0.543478260869565,500,-1187770,2821939756,1.84,0.149830521739046
0.531914893617021,500,-1180088,2785561040,1.88,0.147091281702218
0.520833333333333,500,-1161418,2698470764,1.92,0.286342729999944
0.510204081632653,500,-1156720,2676449904,1.96,0.182688653061242
0.5,500,-1139306,2596763756,2,0.29097309119993
0.490196078431373,500,-1107988,2458655624,2.04,1.32580694588234
0.480769230769231,500,-1096994,2408435588,2.08,0.632275356923082
0.471698113207547,500,-1068994,2288697612,2.12,1.20802563320759
0.462962962962963,500,-1047308,2196325856,2.16,0.969541582222177
0.454545454545455,500,-997536,1994937592,2.2,1.73870887563639
0.446428571428571,500,-842288,1441622120,2.24,8.11570361142862
0.43859649122807,500,-203864,120709008,2.28,13.1887533361404
0.431034482758621,500,327346,249060444,2.32,11.9826332993103
0.423728813559322,500,175234,165851700,2.36,35.4026408433898
0.416666666666667,500,68126,71345892,2.4,20.6878627493333
0.409836065573771,500,183730,108392444,2.44,13.4029567868852
0.403225806451613,500,92022,49879604,2.48,10.6269377522581
0.396825396825397,500,77914,53344892,2.52,13.0805426057143
0.390625,500,-106404,111876000,2.56,27.88511799
0.384615384615385,500,57370,24888124,2.6,5.63245852307692
0.378787878787879,500,-44970,35612212,2.64,9.56594248484849
0.373134328358209,500,20590,27016932,2.68,7.81165247761194
0.367647058823529,500,-32562,19743348,2.72,5.18317068
0.36231884057971,500,-65618,26212292,2.76,5.10169511652174
0.357142857142857,500,15054,17911628,2.8,4.98810919085714
0.352112676056338,500,-46540,18799208,2.84,4.07528585915493
0.347222222222222,500,10082,19600028,2.88,5.38798182
0.342465753424658,500,-23750,21379412,2.92,5.54829780821918
0.337837837837838,500,28444,16944216,2.96,4.14218749405405
0.333333333333333,500,-14168,15589368,3,4.05010761386667
0.328947368421053,500,-21352,18077720,3.04,4.51734320842105
0.324675324675325,500,-8830,9519196,3.08,2.43201511688312
0.32051282051282,500,31596,15166840,3.12,3.37698091487179
0.316455696202532,500,-17380,9828136,3.16,2.33519169620253
0.3125,500,24460,12422136,3.2,2.8063882
0.308641975308642,500,-13270,8490708,3.24,2.00951165432099
0.304878048780488,500,5500,10592672,3.28,2.56882243902439
0.301204819277108,500,2960,7322360,3.32,1.76020163855422
0.297619047619048,500,-152,8176608,3.36,1.94680042666667
0.294117647058823,500,-4356,7547928,3.4,1.76705377129412
0.290697674418605,500,-16334,8554916,3.44,1.86542253209302
0.28735632183908,500,21116,7258440,3.48,1.4636020891954
0.284090909090909,500,-10978,8587252,3.52,1.89686796181818
0.280898876404494,500,-4062,6486428,3.56,1.4502086094382
0.277777777777778,500,-7906,6192012,3.6,1.34822273955556
0.274725274725275,500,7780,5702408,3.64,1.22667059340659
0.271739130434783,500,4364,6105312,3.68,1.31896152347826
0.268817204301075,500,-2040,6851688,3.72,1.47169135483871
0.265957446808511,500,8650,5839844,3.76,1.21068063829787
0.263157894736842,500,-1048,6278440,3.8,1.32131439831579
