"b","conv","Mavg","M2avg","T.J","chi"
1,200,-4018,485764,1,5.06302975
0.909090909090909,200,-4360,582488,1.1,5.53909090909091
0.833333333333333,200,5718,457836,1.2,3.066233125
0.769230769230769,200,-2206,275332,1.3,2.41345980769231
0.714285714285714,200,3092,303464,1.4,2.28269357142857
0.666666666666667,200,-414,263780,1.5,2.19102516666667
0.625,200,0,238696,1.6,1.8648125
0.588235294117647,200,3458,324900,1.7,1.94934691176471
0.555555555555556,200,-2090,237244,1.8,1.49585763888889
0.526315789473684,200,506,195172,1.9,1.27560407894737
0.5,200,-1460,277600,2,1.6683875
0.476190476190476,200,-160,228936,2.1,1.36195238095238
0.454545454545455,200,-1910,190540,2.2,0.978974431818182
0.434782608695652,200,1792,201224,2.3,1.00634608695652
0.416666666666667,200,-870,223772,2.4,1.14576822916667
0.4,200,-650,199460,2.5,0.9867375
0.384615384615385,200,-510,187572,2.6,0.895536057692308
0.37037037037037,200,-100,157888,2.7,0.730731481481481
0.357142857142857,200,-88,166464,2.8,0.74297
0.344827586206897,200,-176,161952,2.9,0.697401379310345
0.333333333333333,200,-1170,174324,3,0.69783125
0.32258064516129,200,78,179684,3.1,0.724409596774193
0.3125,200,-350,145164,3.2,0.564654296875
0.303030303030303,200,-1684,180992,3.3,0.631866363636364
0.294117647058823,200,-22,121724,3.4,0.447505808823529
0.285714285714286,200,-254,128668,3.5,0.4583765
0.277777777777778,200,102,142876,3.6,0.495916597222222
0.27027027027027,200,404,139320,3.7,0.467918648648649
0.263157894736842,200,492,117872,3.8,0.383755526315789
0.256410256410256,200,246,117492,3.9,0.375607115384615
0.25,200,1202,131172,4,0.3873374375
0.24390243902439,200,-338,136212,4.1,0.413538963414634
0.238095238095238,200,-506,110484,4.2,0.325011369047619
0.232558139534884,200,508,120496,4.3,0.346528139534884
0.227272727272727,200,-482,155380,4.4,0.438120397727273
0.222222222222222,200,-358,129844,4.5,0.358897722222222
0.217391304347826,200,1418,120252,4.6,0.299452119565217
0.212765957446809,200,-22,116540,4.7,0.309940372340426
0.208333333333333,200,-712,131688,4.8,0.336336666666667
0.204081632653061,200,-174,162140,4.9,0.413236275510204
0.2,200,22,120812,5,0.30202395
