"b","conv","Mavg","M2avg","T.J","chi"
0.833333333333333,1000,-6381492,40723479744,1.2,0.00515598124972409
0.819672131147541,1000,-6378570,40686204660,1.22,0.00632877817612307
0.806451612903226,1000,-6376400,40658532152,1.24,0.00695463709674978
0.793650793650794,1000,-6373284,40618819504,1.26,0.00874991865130719
0.78125,1000,-6369920,40575955648,1.28,0.00913593750055952
0.769230769230769,1000,-6367258,40542048428,1.3,0.00889296105714703
0.757575757575758,1000,-6363466,40493789332,1.32,0.0106295980107131
0.746268656716418,1000,-6358784,40434243424,1.34,0.0127641492537208
0.735294117647059,1000,-6354366,40378093828,1.36,0.0145411355701446
0.72463768115942,1000,-6350684,40331311176,1.38,0.0140294547104597
0.714285714285714,1000,-6344122,40248029708,1.4,0.016267535267746
0.704225352112676,1000,-6339616,40190900328,1.42,0.0186290211267603
0.694444444444444,1000,-6333462,40112943740,1.44,0.0220089578994652
0.684931506849315,1000,-6325782,40015752244,1.46,0.02507838998261
0.675675675675676,1000,-6321962,39967438148,1.48,0.024769695523532
0.666666666666667,1000,-6312906,39853048004,1.5,0.0276915795833096
0.657894736842105,1000,-6305988,39765796656,1.52,0.0320723536183801
0.649350649350649,1000,-6298158,39667134732,1.54,0.0345514443992002
0.641025641025641,1000,-6285778,39511386436,1.56,0.0381981887019906
0.632911392405063,1000,-6280874,39449795988,1.58,0.0413156768192056
0.625,1000,-6270812,39323472296,1.6,0.0380035796871425
0.617283950617284,1000,-6257726,39159619468,1.62,0.0467570335651409
0.609756097560976,1000,-6249184,39052777016,1.64,0.0453839695121975
0.602409638554217,1000,-6234328,38867461968,1.66,0.0580154759036195
0.595238095238095,1000,-6222062,38714690140,1.68,0.0590223359370698
0.588235294117647,1000,-6211474,38583206324,1.7,0.0732602319850925
0.581395348837209,1000,-6194188,38368903216,1.72,0.0852322543603932
0.574712643678161,1000,-6180324,38197247568,1.74,0.0756845387926681
0.568181818181818,1000,-6162374,37975955692,1.76,0.0978671985086004
0.561797752808989,1000,-6144226,37752687364,1.78,0.103074519311735
0.555555555555556,1000,-6127682,37549617980,1.8,0.0982019857636058
0.549450549450549,1000,-6104450,37265669508,1.82,0.116732958447476
0.543478260869565,1000,-6080716,36976640344,1.84,0.130203069293499
0.537634408602151,1000,-6052816,36638394480,1.86,0.152297559139619
0.531914893617021,1000,-6022490,36272483748,1.88,0.174364020943919
0.526315789473684,1000,-6004294,36054098380,1.9,0.209863615460371
0.520833333333333,1000,-5981238,35778148676,1.92,0.239311796549657
0.515463917525773,1000,-5944918,35345434732,1.94,0.272608350193418
0.510204081632653,1000,-5902176,34840474104,1.96,0.382060668367298
0.505050505050505,1000,-5860628,34351810104,1.98,0.382698044191931
0.5,1000,-5832644,34023636880,2,0.304753848749897
0.495049504950495,1000,-5788118,33507404180,2.02,0.394043786819467
0.490196078431373,1000,-5750680,33075490256,2.04,0.395970710784401
0.485436893203884,1000,-5687194,32351213700,2.06,0.533836951152922
0.480769230769231,1000,-5624796,31645900432,2.08,0.568689181490247
0.476190476190476,1000,-5579260,31136150488,2.1,0.595858660714536
0.471698113207547,1000,-5479058,30036935116,2.12,1.24252274734678
0.467289719626168,1000,-5385288,29026635336,2.14,1.84787478504693
0.462962962962963,1000,-5274818,27858428068,2.16,2.51180084461819
0.458715596330275,1000,-5247110,27556330964,2.18,1.73219695384182
0.454545454545455,1000,-5155870,26604529092,2.2,1.52937749289777
0.450450450450451,1000,-4962746,24691481132,2.22,4.40831021143027
0.446428571428571,1000,-3734990,14236942492,2.24,20.0050357073102
0.442477876106195,1000,-4003702,16296581244,2.26,18.456273451051
0.43859649122807,1000,-3926454,15589162596,2.28,11.7956127935855
0.434782608695652,1000,-1965760,4195679192,2.3,22.5181259782609
0.431034482758621,1000,-3053436,9846812376,2.32,35.2465631670259
0.427350427350427,1000,-530362,510122332,2.34,15.2803472860577
0.423728813559322,1000,-320932,517471144,2.36,27.4413264947034
0.420168067226891,1000,-107456,275928656,2.38,17.3570026302521
0.416666666666667,1000,-168022,1505964116,2.4,96.2065575205729
0.413223140495868,1000,-252570,359706084,2.42,19.1060484956095
0.409836065573771,1000,-200060,339509232,2.44,19.1781012038934
0.40650406504065,1000,-275466,562466332,2.46,30.9060476908028
0.403225806451613,1000,7870,310758644,2.48,19.5751453566028
0.4,1000,91974,245943532,2.5,14.84276970775
0.396825396825397,1000,77954,266888844,2.52,16.1713800771329
0.393700787401575,1000,68978,364348820,2.54,22.1205004623524
0.390625,1000,479782,349753876,2.56,7.29755300756836
0.387596899224806,1000,-37274,134863380,2.58,8.08345620906008
0.384615384615385,1000,-45784,149445224,2.6,8.85511113846154
0.381679389312977,1000,131394,238952764,2.62,13.2209196543416
0.378787878787879,1000,93682,165625204,2.64,9.2831964296875
0.37593984962406,1000,-23808,224919192,2.66,13.1785932293233
0.373134328358209,1000,-174580,132407616,2.68,5.94271452891791
0.37037037037037,1000,37614,112894180,2.7,6.45135225717593
0.367647058823529,1000,-29224,116909224,2.72,6.66677285294118
0.364963503649635,1000,-59658,135489236,2.74,7.52338954356752
0.36231884057971,1000,64614,110551276,2.76,6.02220940919384
0.359712230215827,1000,141856,113661040,2.78,5.25730189208633
0.357142857142857,1000,19750,160141796,2.8,8.91471727120536
0.354609929078014,1000,59668,122201424,2.82,6.57364548847518
0.352112676056338,1000,-37576,123463856,2.84,6.71500331338028
0.34965034965035,1000,-21612,94901904,2.86,5.15924527185315
0.347222222222222,1000,-49592,96639432,2.88,5.10959556944444
0.344827586206897,1000,-21206,88555100,2.9,4.74705848943966
0.342465753424658,1000,-66246,79528452,2.92,4.02075767786815
0.340136054421769,1000,-40880,92008728,2.94,4.80110297619048
0.337837837837838,1000,-38778,77230156,2.96,3.99738295586993
0.335570469798658,1000,-63456,57211432,2.98,2.78863087583893
0.333333333333333,1000,-70838,102732156,3,5.08927779979167
0.33112582781457,1000,7550,55174332,3.02,2.85168302462748
0.328947368421053,1000,53692,57790840,3.04,2.82216329851974
0.326797385620915,1000,-78416,81375448,3.06,3.84121624509804
0.324675324675325,1000,-31852,49966840,3.08,2.48337510633117
0.32258064516129,1000,-35454,75080252,3.1,3.72093074012097
0.32051282051282,1000,-42982,69334188,3.12,3.37974437479968
0.318471337579618,1000,29218,56601220,3.14,2.77406093132962
0.316455696202532,1000,2562,59525380,3.16,2.94297943809335
0.314465408805031,1000,6768,69227304,3.18,3.39924814150943
0.3125,1000,8490,55727460,3.2,2.71754784667969
0.31055900621118,1000,8866,52382324,3.22,2.53802979638975
0.308641975308642,1000,-33038,40059468,3.24,1.8792418285108
0.306748466257669,1000,-42168,57832576,3.26,2.68665815644172
0.304878048780488,1000,19012,49391416,3.28,2.33564976448171
0.303030303030303,1000,-9308,45940344,3.3,2.17110346287879
0.301204819277108,1000,26306,44211780,3.32,2.04818215192018
0.29940119760479,1000,-24776,34031000,3.34,1.56330229341317
0.297619047619048,1000,-3484,40266608,3.36,1.87195264806548
0.29585798816568,1000,21616,40783944,3.38,1.86375242899408
0.294117647058823,1000,-30186,46606780,3.4,2.099980946875
0.292397660818713,1000,6032,40496424,3.42,1.84850324269006
0.290697674418605,1000,-2088,42435048,3.44,1.927266
0.289017341040462,1000,18036,35828352,3.46,1.60328101083815
0.28735632183908,1000,-1796,36562440,3.48,1.64148771479885
0.285714285714286,1000,-19916,41256104,3.5,1.82408289928571
0.284090909090909,1000,7868,32770088,3.52,1.45189020667614
0.282485875706215,1000,-1404,36537736,3.54,1.61263086087571
0.280898876404494,1000,43224,30580936,3.56,1.26020987640449
0.279329608938547,1000,1850,42836804,3.58,1.86947370373603
0.277777777777778,1000,1170,34507076,3.6,1.49764353732639
0.276243093922652,1000,32546,33843580,3.62,1.41506983270028
0.274725274725275,1000,-4746,39938308,3.64,1.71341790367445
0.273224043715847,1000,3636,39651216,3.66,1.69219584631148
0.271739130434783,1000,-21066,32782572,3.68,1.37308065743886
0.27027027027027,1000,16742,38271716,3.7,1.60436745929054
0.268817204301075,1000,-19838,31268724,3.72,1.29684046354167
0.267379679144385,1000,1810,36805068,3.74,1.53750801721257
0.265957446808511,1000,4712,27896592,3.76,1.15834396010638
0.264550264550265,1000,-7326,35740244,3.78,1.47513945618386
0.263157894736842,1000,7080,30877736,3.8,1.26758263157895
