"b","conv","Mavg","M2avg","T.J","chi"
0.833333333333333,400,-249268,155338160,1.2,0.00606813333329607
0.819672131147541,400,-249160,155203424,1.22,0.00544262295086989
0.806451612903226,400,-249022,155032672,1.24,0.00897029032258953
0.793650793650794,400,-248938,154928416,1.26,0.00982980952379702
0.78125,400,-248954,154947816,1.28,0.00806471874996717
0.769230769230769,400,-248634,154551184,1.3,0.0123664923076971
0.757575757575758,400,-248558,154456576,1.32,0.0117502727272784
0.746268656716418,400,-248326,154170096,1.34,0.0166874925373204
0.735294117647059,400,-247980,153739944,1.36,0.013950000000056
0.72463768115942,400,-247974,153733024,1.38,0.0152530724637861
0.714285714285714,400,-248048,153824280,1.4,0.0135835428570934
0.704225352112676,400,-247432,153064416,1.42,0.0223364507042199
0.694444444444444,400,-247232,152818936,1.44,0.0271706666666994
0.684931506849315,400,-247198,152774832,1.46,0.0211068219178362
0.675675675675676,400,-247022,152557592,1.48,0.0214075405405022
0.666666666666667,400,-246766,152242384,1.5,0.0232989599999958
0.657894736842105,400,-245938,151226024,1.52,0.0323010263157567
0.649350649350649,400,-245838,151102552,1.54,0.0305101038961382
0.641025641025641,400,-245802,151062344,1.56,0.0404768974358551
0.632911392405063,400,-245306,150452704,1.58,0.038278253164582
0.625,400,-244872,149921856,1.6,0.0402875999999708
0.617283950617284,400,-244320,149252000,1.62,0.0527012345678991
0.609756097560976,400,-244526,149500136,1.64,0.0432300243902574
0.602409638554217,400,-243258,147963744,1.66,0.0665243132530177
0.595238095238095,400,-243252,147951240,1.68,0.053336285714338
0.588235294117647,400,-242654,147226288,1.7,0.0561852000000459
0.581395348837209,400,-241952,146385216,1.72,0.0774191627907295
0.574712643678161,400,-240744,144937248,1.74,0.0989980689655175
0.568181818181818,400,-240328,144425856,1.76,0.07269781818186
0.561797752808989,400,-239452,143381608,1.78,0.0864207640449749
0.555555555555556,400,-239120,142979792,1.8,0.0752355555555874
0.549450549450549,400,-240198,144274248,1.82,0.0803296483516428
0.543478260869565,400,-237630,141230952,1.84,0.132412500000016
0.537634408602151,400,-238070,141740648,1.86,0.101797311827961
0.531914893617021,400,-235822,139106744,1.88,0.16320168085102
0.526315789473684,400,-235160,138335920,1.9,0.179696842105243
0.520833333333333,400,-233014,135886256,1.92,0.307178145833357
0.515463917525773,400,-232208,134910472,1.94,0.224915134020641
0.510204081632653,400,-229500,131796632,1.96,0.246953061224473
0.505050505050505,400,-228694,130884240,1.98,0.266415979798019
0.5,400,-227536,129560224,2,0.257291520000024
0.495049504950495,400,-224262,126000784,2.02,0.52905423762376
0.490196078431373,400,-224048,125726328,2.04,0.456004392156849
0.485436893203884,400,-216576,117823248,2.06,1.08803603883496
0.480769230769231,400,-223562,125143704,2.08,0.372662288461547
0.476190476190476,400,-218276,119797600,2.1,1.30775154285716
0.471698113207547,400,-217172,118190512,2.12,0.530788754716985
0.467289719626168,400,-209576,110334576,2.14,0.989395439252339
0.462962962962963,400,-208396,109461992,2.16,1.64770362962961
0.458715596330275,400,-206484,107501432,2.18,1.67399332110091
0.454545454545455,400,-174974,79550664,2.2,5.47438601818181
0.450450450450451,400,-205056,105605232,2.22,0.874457945945954
0.446428571428571,400,-192244,93545976,2.24,2.05640564285713
0.442477876106195,400,199138,100105840,2.26,1.70970334513273
0.43859649122807,400,177600,81526184,2.28,4.6873403508772
0.434782608695652,400,-168328,72684088,2.3,3.21443311304348
0.431034482758621,400,-169142,73110368,2.32,2.73763377586205
0.427350427350427,400,-136404,53603656,2.34,12.1171418119658
0.423728813559322,400,-147460,55894000,2.36,2.59808644067797
0.420168067226891,400,-50170,13566984,2.38,12.2259021008403
0.416666666666667,400,-113842,35319920,2.4,4.86652931666667
0.413223140495868,400,123632,43800680,2.42,9.23719246280992
0.409836065573771,400,-61072,24104472,2.44,24.2295066229508
0.40650406504065,400,-69390,23658104,2.46,18.8954044715447
0.403225806451613,400,-44252,23877384,2.48,30.6157826451613
0.4,400,20216,7241856,2.5,9.952222976
0.396825396825397,400,31210,8170216,2.52,9.10326309523809
0.393700787401575,400,-30872,10434784,2.54,12.6804457322835
0.390625,400,-26476,9870416,2.56,12.6843274375
0.387596899224806,400,-41656,8489576,2.58,6.43646536434108
0.384615384615385,400,19330,10066488,2.6,14.0497934615385
0.381679389312977,400,13230,4129776,2.62,5.63693702290076
0.378787878787879,400,39358,10501736,2.64,10.0440993787879
0.37593984962406,400,28046,9180104,2.66,10.8476070827068
0.373134328358209,400,25550,6340640,2.68,7.02781156716418
0.37037037037037,400,-33358,5452608,2.7,3.95661865185185
0.367647058823529,400,15334,4626440,2.72,5.93913398529412
0.364963503649635,400,23028,5527448,2.74,6.13390662773723
0.36231884057971,400,-9690,4515488,2.76,6.20398224637681
0.359712230215827,400,-11576,5979072,2.78,8.12095332374101
0.357142857142857,400,6686,5679768,2.8,7.95430215714286
0.354609929078014,400,7370,7172440,2.82,9.98106063829787
0.352112676056338,400,14606,4178032,2.84,5.13337170422535
0.34965034965035,400,5876,3579848,2.86,4.88605532867133
0.347222222222222,400,6504,4384896,2.88,5.94325133333333
