"b","conv","Mavg","M2avg","T.J","chi"
0.833333333333333,1200,2990960,7454888808,1.2,0.00575185185160384
0.819672131147541,1200,2990062,7450414124,1.22,0.0059619663022845
0.806451612903226,1200,2988772,7443992416,1.24,0.00735466308271733
0.793650793650794,1200,2987872,7439513248,1.26,0.00811490652534895
0.78125,1200,2985474,7427582972,1.28,0.00967051302076527
0.769230769230769,1200,2983940,7419953312,1.3,0.00983991452987818
0.757575757575758,1200,2982422,7412410612,1.32,0.0108897971379272
0.746268656716418,1200,2980046,7400613452,1.34,0.0128483175789126
0.735294117647059,1200,2978396,7392423120,1.36,0.0132784281046337
0.72463768115942,1200,2976570,7383372444,1.38,0.0156940217391531
0.714285714285714,1200,2975104,7376104800,1.4,0.0162597587300947
0.704225352112676,1200,2971206,7356795100,1.42,0.0174150164319042
0.694444444444444,1200,2968758,7344684876,1.44,0.0188635486109787
0.684931506849315,1200,2966024,7331182144,1.46,0.0228699056316606
0.675675675675676,1200,2962510,7313826156,1.48,0.0236274587085039
0.666666666666667,1200,2959330,7298149052,1.5,0.0268173148148586
0.657894736842105,1200,2955522,7279396444,1.52,0.0302339758772369
0.649350649350649,1200,2950704,7255706136,1.54,0.0348606753245154
0.641025641025641,1200,2948740,7246055656,1.56,0.0354700142452202
0.632911392405063,1200,2942734,7216599508,1.58,0.0414934676511413
0.625,1200,2936406,7185614404,1.6,0.0446333270832611
0.617283950617284,1200,2934178,7174725308,1.62,0.0462678182441183
0.609756097560976,1200,2929490,7151823892,1.64,0.0469190887534618
0.602409638554217,1200,2921758,7114171052,1.66,0.0561331720214787
0.595238095238095,1200,2914526,7079016380,1.68,0.0591685390212487
0.588235294117647,1200,2912646,7069928148,1.7,0.0665124647058987
0.581395348837209,1200,2904964,7032753584,1.72,0.0788855788115608
0.574712643678161,1200,2895652,6987771192,1.74,0.0838003346105366
0.568181818181818,1200,2888678,6954230660,1.76,0.0972544690656915
0.561797752808989,1200,2881634,6920320708,1.78,0.0890043139825752
0.555555555555556,1200,2867324,6851942864,1.8,0.121067256790058
0.549450549450549,1200,2861718,6825271740,1.82,0.136779071428694
0.543478260869565,1200,2840570,6725421964,1.84,0.251876796497557
0.537634408602151,1200,2838974,6717348692,1.86,0.156071942054833
0.531914893617021,1200,2826654,6659263860,1.88,0.169000632978807
0.526315789473684,1200,2815624,6607610560,1.9,0.203824945029306
0.520833333333333,1200,2802988,6548326032,1.92,0.180774053240877
0.515463917525773,1200,2782134,6451922468,1.94,0.291719307560268
0.510204081632653,1200,2771724,6403699144,1.96,0.281326619047757
0.505050505050505,1200,2756210,6332385308,1.98,0.304265642536407
0.5,1200,2742856,6270919176,2,0.256107564444392
0.495049504950495,1200,2723510,6183276204,2.02,0.333432989548846
0.490196078431373,1200,2698674,6070982380,2.04,0.318286727124092
0.485436893203884,1200,2662072,5909145936,2.06,0.586271577130504
0.480769230769231,1200,2603106,5655454956,2.08,1.38689903365387
0.476190476190476,1200,2614690,5702161004,2.1,0.792249828042324
0.471698113207547,1200,2528304,5342806912,2.12,2.49569942138366
0.467289719626168,1200,2532916,5352706712,2.14,0.984500434060252
0.462962962962963,1200,2446890,5006140444,2.16,2.58460142746912
0.458715596330275,1200,2417424,4888022664,2.18,2.76355772477062
0.454545454545455,1200,2359798,4656322508,2.2,2.39146575707072
0.450450450450451,1200,2170038,3981515268,2.22,8.60277779729729
0.446428571428571,1200,2224492,4167448184,2.24,6.5194894265873
0.442477876106195,1200,2069144,3636542944,2.26,10.1394592015733
0.43859649122807,1200,2076586,3646051932,2.28,7.68188389424951
0.434782608695652,1200,845108,1022384376,2.3,61.9147004270531
0.431034482758621,1200,948796,842561264,2.32,13.2734275842912
0.427350427350427,1200,296970,988051044,2.34,130.278973397436
0.423728813559322,1200,-367752,654075024,2.36,76.4652183728814
0.420168067226891,1200,-766902,727364476,2.38,33.2281388417367
0.416666666666667,1200,-165202,139699724,2.4,16.2439777773148
0.413223140495868,1200,179102,134718900,2.42,14.8743289251607
0.409836065573771,1200,266096,255921832,2.44,26.9010834681239
0.40650406504065,1200,228782,196487244,2.46,20.714034471093
0.403225806451613,1200,-102192,202148984,2.48,26.0008485591398
0.4,1200,-257662,160519676,2.5,14.0259894395556
0.396825396825397,1200,170662,170083324,2.52,19.2873093646384
0.393700787401575,1200,-66964,84808296,2.54,10.6393020454943
0.390625,1200,-187332,97563672,2.56,8.895738734375
0.387596899224806,1200,-62234,103636612,2.58,12.9727458703704
0.384615384615385,1200,216156,160239832,2.6,15.5517502205128
0.381679389312977,1200,-18456,48466832,2.62,6.13014996437659
0.378787878787879,1200,-138192,96238144,2.64,10.1419132929293
0.37593984962406,1200,68004,79250088,2.66,9.44815806015038
0.373134328358209,1200,-8336,88506944,2.68,11.0011239535655
0.37037037037037,1200,-5552,53297496,2.7,6.57676651193416
0.367647058823529,1200,-40810,54717604,2.72,6.53550538194444
0.364963503649635,1200,-46656,46977296,2.74,5.49432003892944
0.36231884057971,1200,51206,40740396,2.76,4.65644331360709
0.359712230215827,1200,21600,50872400,2.78,6.05318944844125
0.357142857142857,1200,48138,53736276,2.8,6.16728811071429
0.354609929078014,1200,36114,44500236,2.82,5.13160581205674
0.352112676056338,1200,14354,37761388,2.84,4.41193547378717
0.34965034965035,1200,-74866,34540268,2.86,3.48129406021756
0.347222222222222,1200,-3852,41054312,2.88,4.75022535648148
0.344827586206897,1200,-16602,43074436,2.9,4.92468360114943
0.342465753424658,1200,13562,40046396,2.92,4.55400945167428
0.340136054421769,1200,-21628,34066192,2.94,3.81818405291005
0.337837837837838,1200,11632,40371504,2.96,4.53364314714715
0.335570469798658,1200,-48708,38114752,2.98,4.04224768232662
0.333333333333333,1200,-43808,35584784,3,3.77616666074074
0.33112582781457,1200,-9554,36304108,3.02,3.99868015857248
0.328947368421053,1200,40150,34764532,3.04,3.66460306103801
0.326797385620915,1200,23248,30352536,3.06,3.25731424255628
0.324675324675325,1200,-13666,24837620,3.08,2.67121071825397
0.32258064516129,1200,-34844,27284680,3.1,2.82504584802867
0.32051282051282,1200,-20568,26433352,3.12,2.78641201709402
0.318471337579618,1200,10860,23002032,3.14,2.43139585987261
0.316455696202532,1200,-13398,27154876,3.16,2.84865900105485
0.314465408805031,1200,-47394,34661508,3.18,3.43707358176101
0.3125,1200,25418,25319700,3.2,2.58138587465278
0.31055900621118,1200,-30010,28474556,3.22,2.86998508454106
0.308641975308642,1200,24092,24090840,3.24,2.42871943895748
0.306748466257669,1200,5654,25523420,3.26,2.60703274403545
0.304878048780488,1200,20850,21493012,3.28,2.14743325711382
0.303030303030303,1200,37876,20595368,3.3,1.95958335218855
0.301204819277108,1200,-20658,26110868,3.32,2.58586752309237
0.29940119760479,1200,20254,24422420,3.34,2.40325012341983
0.297619047619048,1200,1362,23328228,3.36,2.31415497321429
0.29585798816568,1200,-7628,19250808,3.38,1.89371985667324
0.294117647058823,1200,26896,22907504,3.4,2.18673284183006
0.292397660818713,1200,-34906,18454276,3.42,1.69969967218973
0.290697674418605,1200,-13052,18268520,3.44,1.75644939405685
0.289017341040462,1200,11510,20191700,3.46,1.93461463551702
0.28735632183908,1200,-11036,17369888,3.48,1.65406068837803
0.285714285714286,1200,-23732,19175592,3.5,1.78154782349206
0.284090909090909,1200,-122,16926132,3.52,1.60285223453283
0.282485875706215,1200,-13096,20976568,3.54,1.96173700439422
0.280898876404494,1200,-8,19313896,3.56,1.80841722347066
0.279329608938547,1200,-9036,17279056,3.58,1.6025153556797
0.277777777777778,1200,25226,17009988,3.6,1.52589772561728
0.276243093922652,1200,1372,17147832,3.62,1.57884561203192
0.274725274725275,1200,-404,16250968,3.64,1.48817142735043
0.273224043715847,1200,-24680,18265968,3.66,1.61733904068002
0.271739130434783,1200,19630,15858692,3.68,1.40738930404589
0.27027027027027,1200,-4358,14189980,3.7,1.27695073843844
0.268817204301075,1200,1624,13612712,3.72,1.21958012425329
0.267379679144385,1200,2356,14138448,3.74,1.25969896494355
0.265957446808511,1200,3900,14375176,3.76,1.27327136524823
0.264550264550265,1200,-13098,13733196,3.78,1.1984330978836
0.263157894736842,1200,-2550,15659204,3.8,1.37313905701754
