"b","conv","Mavg","M2avg","T.J","chi"
2,500,-27134,5160452,0.5,9.21986022
1.66666666666667,500,4706,7139628,0.6,14.7819481833333
1.42857142857143,500,49710,17552116,0.7,22.5177639285714
1.25,500,9380,10023936,0.8,15.38744875
1.11111111111111,500,8866,7832260,0.9,10.6597890111111
1,500,-5582,5832676,1,7.21294819
0.909090909090909,500,13132,5461072,1.1,5.81383312727273
0.833333333333333,500,-406,3408996,1.2,3.55069409166667
0.769230769230769,500,4246,3452508,1.3,3.28504900769231
0.714285714285714,500,-4938,2976436,1.4,2.61398956428571
0.666666666666667,500,-1418,3238044,1.5,2.69501879333333
0.625,500,280,2660416,1.6,2.0783275
0.588235294117647,500,-4332,2400880,1.7,1.73775555294118
0.555555555555556,500,2072,2806128,1.8,1.94273724444444
0.526315789473684,500,4738,2521644,1.9,1.62943862631579
0.5,500,1574,1856004,2,1.156905655
0.476190476190476,500,-3100,2138696,2.1,1.26159285714286
0.454545454545455,500,-2918,1896060,2.2,1.06763099545455
0.434782608695652,500,-1466,1821132,2.3,0.987409613043478
0.416666666666667,500,4362,1999292,2.4,1.02147807916667
0.4,500,2146,1900412,2.5,0.945600684
0.384615384615385,500,50,1497612,2.6,0.720003365384615
0.37037037037037,500,2892,1739464,2.7,0.797563274074074
0.357142857142857,500,1600,1542712,2.8,0.686425
0.344827586206897,500,-2718,1794404,2.9,0.767081444827586
0.333333333333333,500,2084,1617816,3,0.670470786666667
0.32258064516129,500,-810,1428092,3.1,0.575314435483871
0.3125,500,-1656,1283656,3.2,0.499285675
0.303030303030303,500,-886,1316076,3.3,0.497918942424242
0.294117647058823,500,1778,1372884,3.4,0.50241229117647
0.285714285714286,500,896,1578432,3.5,0.563152274285714
0.277777777777778,500,-120,1359096,3.6,0.471898333333333
0.27027027027027,500,-3282,1627252,3.7,0.54246924054054
0.263157894736842,500,2438,1458844,3.8,0.475972471052632
0.256410256410256,500,628,1304768,3.9,0.417942061538462
0.25,500,-1270,1317284,4,0.4106431875
