"b","conv","Mavg","M2avg","T.J","chi"
0.0819672131147541,400,-118,49164,12.2,0.100674569672131
0.0813008130081301,400,62,47500,12.3,0.0965251829268293
0.0806451612903226,400,-694,50204,12.4,0.0987901411290323
0.08,400,484,48904,12.5,0.09663672
0.0793650793650794,400,-322,42860,12.6,0.084525376984127
0.078740157480315,400,76,51144,12.7,0.10064874015748
0.078125,400,-424,48168,12.8,0.0932003125
0.0775193798449612,400,-362,51932,12.9,0.100008507751938
0.0769230769230769,400,-136,48624,13,0.0934187692307692
0.0763358778625954,400,-336,43544,13.1,0.0825606106870229
0.0757575757575757,400,58,48084,13.2,0.0910522537878788
0.075187969924812,400,-200,46872,13.3,0.0879172932330827
0.0746268656716418,400,-188,47120,13.4,0.0877455970149254
0.0740740740740741,400,-200,46744,13.5,0.0863777777777778
0.0735294117647059,400,614,42412,13.6,0.0762307169117647
0.072992700729927,400,-166,49220,13.7,0.089691806569343
0.072463768115942,400,466,45028,13.8,0.0805889673913043
0.0719424460431655,400,382,44876,13.9,0.0800560971223021
0.0714285714285714,400,-460,49640,14,0.0876982142857143
0.0709219858156028,400,18,49620,14.1,0.0879772872340425
0.0704225352112676,400,-466,41532,14.2,0.072163926056338
0.0699300699300699,400,100,42336,14.3,0.0739702797202797
0.0694444444444444,400,234,46508,14.4,0.0805053993055556
0.0689655172413793,400,146,46388,14.5,0.0798874310344828
0.0684931506849315,400,-216,47456,14.6,0.0810605479452055
0.0680272108843537,400,-192,49328,14.7,0.0837344217687075
0.0675675675675676,400,166,43780,14.8,0.0738363344594594
0.0671140939597315,400,180,43888,14.9,0.073501677852349
0.0666666666666667,400,92,42216,15,0.0703247333333333
