"b","conv","Mavg","M2avg","T.J","chi"
0.833333333333333,200,124660,77701328,1.2,0.00500000000007124
0.819672131147541,200,124610,77639032,1.22,0.00505901639343631
0.806451612903226,200,124570,77589496,1.24,0.00691290322577281
0.793650793650794,200,124526,77534704,1.26,0.00686107936514548
0.78125,200,124374,77345880,1.28,0.00887887499994022
0.769230769230769,200,124360,77328640,1.3,0.00979692307684952
0.757575757575758,200,124304,77259224,1.32,0.0109207272727603
0.746268656716418,200,124016,76902336,1.34,0.014893850746277
0.735294117647059,200,124160,77080424,1.36,0.0111529411763995
0.72463768115942,200,124050,76944000,1.38,0.011521739130426
0.714285714285714,200,123882,76736680,1.4,0.0167450285714819
0.704225352112676,200,123774,76602984,1.42,0.0167246197183341
0.694444444444444,200,123658,76459840,1.44,0.0185287777777413
0.684931506849315,200,123630,76425952,1.46,0.0222876712328262
0.675675675675676,200,123470,76228504,1.48,0.0232405405405508
0.666666666666667,200,123392,76132608,1.5,0.0249582933333841
0.657894736842105,200,123178,75868440,1.52,0.0228504210526419
0.649350649350649,200,122780,75382352,1.54,0.0400519480519636
0.641025641025641,200,122796,75400960,1.56,0.034214974358986
0.632911392405063,200,122856,75474216,1.58,0.031556050632887
0.625,200,122342,74850336,1.6,0.0625559000000209
0.617283950617284,200,122220,74697584,1.62,0.0441580246913811
0.609756097560976,200,121982,74408624,1.64,0.0516213658536705
0.602409638554217,200,122054,74494808,1.66,0.0429562409639189
0.595238095238095,200,121676,74036768,1.68,0.0548719999999646
0.588235294117647,200,121324,73609712,1.7,0.0571629176470999
0.581395348837209,200,120672,72829728,1.72,0.0980003720930289
0.574712643678161,200,120850,73041000,1.74,0.0799425287356235
0.568181818181818,200,120854,73043976,1.76,0.0705882727273051
0.561797752808989,200,120410,72506544,1.78,0.0615887640449682
0.555555555555556,200,119214,71084640,1.8,0.110004533333318
0.549450549450549,200,119732,71702504,1.82,0.104373098901141
0.543478260869565,200,118748,70540536,1.84,0.152602086956531
0.537634408602151,200,118428,70158232,1.86,0.138821849462377
0.531914893617021,200,117684,69277328,1.88,0.126420085106392
0.526315789473684,200,117350,68895560,1.9,0.170305263157891
0.520833333333333,200,117394,68947712,1.92,0.170649249999973
0.515463917525773,200,116206,67565104,1.94,0.189409567010338
0.510204081632653,200,115686,66957664,1.96,0.169024571428564
0.505050505050505,200,113636,64706088,1.98,0.567214222222203
0.5,200,114680,65807784,2,0.20108799999997
0.495049504950495,200,114230,65336200,2.02,0.371229702970329
0.490196078431373,200,112734,63621408,2.04,0.300526352941186
0.485436893203884,200,109430,60009584,2.06,0.524114563106772
0.480769230769231,200,111014,61708432,2.08,0.338042384615387
0.476190476190476,200,109900,60540120,2.1,0.571695238095236
0.471698113207547,200,106056,56647376,2.12,1.5396238490566
0.467289719626168,200,107302,57757800,2.14,0.707304598130849
