"b","conv","Mavg","M2avg","T.J","chi"
0.833333333333333,300,1076650,3863925220,1.2,0.00602752057602629
0.819672131147541,300,1076114,3860080964,1.22,0.0074585205427001
0.806451612903226,300,1075936,3858804216,1.24,0.00743902827553616
0.793650793650794,300,1075728,3857312088,1.26,0.00709488536156439
0.78125,300,1074920,3851521416,1.28,0.00824266975314458
0.769230769230769,300,1074308,3847136936,1.3,0.00807677112998835
0.757575757575758,300,1074092,3845593128,1.32,0.0100868312756575
0.746268656716418,300,1073140,3838780512,1.34,0.0108116823290103
0.735294117647059,300,1072548,3834552088,1.36,0.0145563180828557
0.72463768115942,300,1071896,3829891728,1.38,0.0145007693683932
0.714285714285714,300,1070162,3817517164,1.4,0.0186132186948791
0.704225352112676,300,1069954,3816033484,1.42,0.0184382802989232
0.694444444444444,300,1068824,3807979896,1.44,0.0197741426613144
0.684931506849315,300,1067634,3799508868,1.46,0.0217792237442017
0.675675675675676,300,1066712,3792948408,1.48,0.0209197864530718
0.666666666666667,300,1064978,3780643444,1.5,0.0306434485598099
0.657894736842105,300,1064516,3777358792,1.52,0.0270535737492513
0.649350649350649,300,1062638,3764065020,1.54,0.0400572310407771
0.641025641025641,300,1061048,3752808792,1.56,0.039132826843914
0.632911392405063,300,1060530,3749148836,1.58,0.04057255039847
0.625,300,1057562,3728196892,1.6,0.0418282330247166
0.617283950617284,300,1056420,3720160672,1.62,0.0476017375401878
0.609756097560976,300,1054694,3708020652,1.64,0.0503650331225112
0.602409638554217,300,1052684,3693903232,1.66,0.0508808270116065
0.595238095238095,300,1050890,3681331076,1.68,0.0542524617869622
0.588235294117647,300,1046388,3649887576,1.7,0.0697644444444985
0.581395348837209,300,1046250,3648933220,1.72,0.073398471145506
0.574712643678161,300,1042592,3623495216,1.74,0.0895528877537862
0.568181818181818,300,1039480,3601882648,1.76,0.0808852413019746
0.561797752808989,300,1035844,3576795888,1.78,0.1143953114162
0.555555555555556,300,1031344,3545838280,1.8,0.138953470507456
0.549450549450549,300,1030208,3538012112,1.82,0.127374738841294
0.543478260869565,300,1023048,3489266912,1.84,0.256413204508886
0.537634408602151,300,1022858,3487762212,1.86,0.149634003717056
0.531914893617021,300,1014420,3430456248,1.88,0.146010638297867
0.526315789473684,300,1011098,3408100788,1.9,0.180426894086945
0.520833333333333,300,1010066,3401131436,1.92,0.170567200360002
0.515463917525773,300,996138,3308468860,1.94,0.397325563192249
0.510204081632653,300,998150,3321514268,1.96,0.237556531872041
0.505050505050505,300,989352,3263152696,1.98,0.20019468761692
0.5,300,985298,3236706924,2,0.308531475308428
0.495049504950495,300,971160,3144726576,2.02,0.406776677667688
0.490196078431373,300,956548,3051826216,2.04,0.852984289518449
0.485436893203884,300,949124,3005299168,2.06,1.12876516840453
0.480769230769231,300,954270,3036691700,2.08,0.558340900997223
0.476190476190476,300,945410,2980205852,2.1,0.384608318636094
0.471698113207547,300,917832,2811287536,2.12,1.41317344514327
0.467289719626168,300,909044,2756909024,2.14,1.02647003576787
0.462962962962963,300,898210,2691935556,2.16,1.14235068015542
0.458715596330275,300,899432,2700313584,2.18,1.58023640276351
0.454545454545455,300,872608,2542326584,2.2,1.75821203142525
0.450450450450451,300,741260,1843211352,2.22,4.86183127572023
0.446428571428571,300,562530,1159723676,2.24,43.3712272652116
0.442477876106195,300,121938,79184260,2.26,12.1359146673222
0.43859649122807,300,422988,602248264,2.28,2.37658525016245
0.434782608695652,300,586950,1169358220,2.3,8.45029991948472
0.431034482758621,300,323572,368777248,2.32,7.89476268624948
0.427350427350427,300,175258,153554436,2.34,20.2476577978263
0.423728813559322,300,244698,254881932,2.36,21.6931737758945
0.420168067226891,300,-93422,43077340,2.38,5.4408288152298
0.416666666666667,300,156356,114399208,2.4,12.696198127572
0.413223140495868,300,-248690,222982892,2.42,6.43831177941027
0.409836065573771,300,-75862,50628684,2.44,11.9327592541996
0.40650406504065,300,15202,35390980,2.46,13.0309560323196
0.403225806451613,300,92826,86383076,2.48,21.5280970280765
0.4,300,22154,16791868,2.5,5.61328479506173
0.396825396825397,300,-372,82626992,2.52,30.3595424456202
0.393700787401575,300,39878,62290900,2.54,20.7750256585982
0.390625,300,-92560,46182280,2.56,6.37457851080247
0.387596899224806,300,48752,20563464,2.58,4.536656254187
0.384615384615385,300,-14824,25256784,2.6,8.73371821462488
0.381679389312977,300,-58758,50817996,2.62,13.89230072095
0.378787878787879,300,28876,29299792,2.64,9.30148034044145
0.37593984962406,300,7196,54828792,2.66,19.0254051610508
0.373134328358209,300,10714,20080460,2.68,6.80549590473558
0.37037037037037,300,-72506,44160132,2.7,9.13456740283493
0.367647058823529,300,-23848,31277504,2.72,10.0019563543936
0.364963503649635,300,-15594,15568236,2.74,4.98704375506894
0.36231884057971,300,-41184,18268320,2.76,4.23194460547504
0.359712230215827,300,-14206,17226916,2.78,5.51366058708589
0.357142857142857,300,-7672,11300168,2.8,3.67194754850088
0.354609929078014,300,-11448,19949952,2.82,6.4069793538219
0.352112676056338,300,-26516,13109192,2.84,3.50988887150061
0.34965034965035,300,21678,16417092,2.86,4.80789941724942
0.347222222222222,300,4006,9402188,2.88,3.00562453275034
0.344827586206897,300,-9160,9880048,2.9,3.06524989357173
0.342465753424658,300,-7868,11356040,2.92,3.53554305766954
0.340136054421769,300,-12974,13562516,2.94,4.09468183001596
0.337837837837838,300,3856,7657336,2.96,2.37980904237571
0.335570469798658,300,-14380,9676008,2.98,2.7922963791532
0.333333333333333,300,-10550,8895284,3,2.63094927983539
0.33112582781457,300,-1790,12628812,3.02,3.86869379036874
0.328947368421053,300,6508,10932840,3.04,3.28693341455491
0.326797385620915,300,-25326,17115116,3.06,4.53192177438877
0.324675324675325,300,-6598,8688108,3.08,2.5682407367324
0.32258064516129,300,14956,9590072,3.1,2.64171611310235
0.32051282051282,300,-2704,10591912,3.12,3.13614077239633
0.318471337579618,300,-6878,10968412,3.14,3.18787520248486
0.316455696202532,300,4984,7108008,3.16,2.05848779496796
0.314465408805031,300,1524,7057144,3.18,2.05258621010948
0.3125,300,-2744,9026152,3.2,2.60447151234568
0.31055900621118,300,19714,7700340,3.22,1.84174929453263
0.308641975308642,300,-15290,8800820,3.24,2.29239245160799
0.306748466257669,300,-12390,10174524,3.26,2.74449471710975
0.304878048780488,300,9998,9280204,3.28,2.52568992396868
0.303030303030303,300,-150,6290332,3.3,1.76494304152637
0.301204819277108,300,6656,8909560,3.32,2.44363162278745
0.29940119760479,300,3110,9377516,3.34,2.59072845050639
0.297619047619048,300,132,8944368,3.36,2.46481203703704
0.29585798816568,300,2286,11289164,3.38,3.08781083716853
0.294117647058823,300,0,5996696,3.4,1.6330871459695
0.292397660818713,300,-28888,8332728,3.42,1.50287150386254
0.290697674418605,300,-17176,7318168,3.44,1.70509925351708
0.289017341040462,300,-10970,8482396,3.46,2.16261498251624
0.28735632183908,300,-5376,7343360,3.48,1.92822000851426
0.285714285714286,300,-20632,5122768,3.5,0.979850948853615
0.284090909090909,300,6854,6433676,3.52,1.65116923049944
0.282485875706215,300,5556,9975056,3.54,2.58217170956267
0.280898876404494,300,9652,7444376,3.56,1.85545125537523
0.279329608938547,300,-7396,6877208,3.58,1.73155181736671
0.277777777777778,300,13188,6166792,3.6,1.43699781893004
0.276243093922652,300,1034,5313076,3.62,1.35807042834732
