"b","conv","Mavg","M2avg","T.J","chi"
0.5,2000,795804,316661648,2,0.00602799500001083
0.487804878048781,2000,795082,316087940,2.05,0.00624794999999367
0.476190476190476,2000,793430,314781980,2.1,0.00976044642857773
0.465116279069767,2000,793026,314462492,2.15,0.0101009662790697
0.454545454545455,2000,791868,313548192,2.2,0.0117768681818378
0.444444444444444,2000,790790,312697444,2.25,0.012795527777775
0.434782608695652,2000,789440,311635064,2.3,0.014840869565215
0.425531914893617,2000,787656,310234800,2.35,0.0179855489361768
0.416666666666667,2000,786228,309118208,2.4,0.0213406291666729
0.408163265306122,2000,783906,307304132,2.45,0.0254201948979587
0.4,2000,783704,307140616,2.5,0.0223180960000036
0.392156862745098,2000,781314,305279068,2.55,0.0261199519607936
0.384615384615385,2000,778352,302982592,2.6,0.0320548307692329
0.377358490566038,2000,775040,300426544,2.65,0.0391713207547265
0.37037037037037,2000,773308,299083400,2.7,0.0373928555555486
0.363636363636364,2000,769868,296452552,2.75,0.0473560400000059
0.357142857142857,2000,765746,293310332,2.8,0.0566355991071532
0.350877192982456,2000,761928,290415640,2.85,0.0651321964912249
0.344827586206897,2000,758938,288171692,2.9,0.0768310681034391
0.338983050847458,2000,752844,283607360,2.95,0.0933541661016973
0.333333333333333,2000,750302,281713756,3,0.0988376658333436
0.327868852459016,2000,745738,278324628,3.05,0.107395769672133
0.32258064516129,2000,738378,272960764,3.1,0.145051837903228
0.317460317460317,2000,732140,268422280,3.15,0.161821507936508
0.3125,2000,723474,262242124,3.2,0.208910024218749
0.307692307692308,2000,711122,253523996,3.25,0.260287137692295
0.303030303030303,2000,697196,244394752,3.3,0.512735148484863
0.298507462686567,2000,690290,239555556,3.35,0.48709475746267
0.294117647058823,2000,685666,236019100,3.4,0.349326552205883
0.289855072463768,2000,665406,223132940,3.45,0.634191152898547
0.285714285714286,2000,648864,212449680,3.5,0.691940982857139
0.28169014084507,2000,-431278,146293076,3.55,18.7650420274648
0.277777777777778,2000,573100,173204944,3.6,3.11914548611111
0.273972602739726,2000,-357720,165925336,3.65,34.9121701369863
0.27027027027027,2000,-493568,147402120,3.7,8.64778198918919
0.266666666666667,2000,-351498,92280940,3.75,10.1685059993333
0.263157894736842,2000,59510,107267068,3.8,34.7027460361842
0.25974025974026,2000,-258750,83338620,3.85,16.1892333603896
0.256410256410256,2000,249166,69375068,3.9,12.2862885326923
0.253164556962025,2000,-176168,55901704,3.95,12.7797854075949
0.25,2000,-137658,39166636,4,9.278679224375
0.246913580246914,2000,-95098,31010924,4.05,8.17565098703704
0.24390243902439,2000,18274,34441708,4.1,10.4496153847561
0.240963855421687,2000,-33922,26346780,4.15,7.76247860180723
0.238095238095238,2000,-10960,22706256,4.2,6.73993904761905
0.235294117647059,2000,55124,27792736,4.25,7.72747303294118
0.232558139534884,2000,58592,23753840,4.3,6.40620022325581
0.229885057471264,2000,9316,13500216,4.35,3.86690289425287
0.227272727272727,2000,-27960,16944008,4.4,4.70259295454545
0.224719101123595,2000,10378,16380708,4.45,4.58619566235955
0.222222222222222,2000,-27924,15284760,4.5,4.13746808666667
0.21978021978022,2000,22684,13464592,4.55,3.62838188791209
0.217391304347826,2000,16390,12084412,4.6,3.24730868206522
0.21505376344086,2000,2280,10082912,4.65,2.70976150537634
0.212765957446809,2000,-17136,11457920,4.7,3.00827094468085
0.210526315789474,2000,-10638,8735572,4.75,2.28394433631579
0.208333333333333,2000,-3608,7938584,4.8,2.065644575
0.206185567010309,2000,-6828,8226552,4.85,2.11423742474227
0.204081632653061,2000,-5734,7819100,4.9,1.99047464846939
0.202020202020202,2000,-23334,9448116,4.95,2.31714096515151
0.2,2000,-1522,7077708,5,1.7691374395
0.198019801980198,2000,3840,6309416,5.05,1.55991168316832
0.196078431372549,2000,8142,5713132,5.1,1.39215341127451
0.194174757281553,2000,-180,5211048,5.15,1.26481354368932
0.192307692307692,2000,-13872,6911792,5.2,1.63835956923077
0.19047619047619,2000,-8476,6418520,5.25,1.51966636
0.188679245283019,2000,-8854,5839964,5.3,1.36810550518868
0.186915887850467,2000,-4566,5332164,5.35,1.2433971546729
0.185185185185185,2000,8766,4673724,5.4,1.07298671805556
0.18348623853211,2000,-3302,5187812,5.45,1.18861477018349
0.181818181818182,2000,11878,4703076,5.5,1.05284830863636
0.18018018018018,2000,1146,4980876,5.55,1.12167102297297
0.178571428571429,2000,15266,4705060,5.6,1.024226478125
0.176991150442478,2000,-2344,4596256,5.65,1.0162630159292
0.175438596491228,2000,4076,4420016,5.7,0.967480068421052
0.173913043478261,2000,-1258,4013964,5.75,0.87242885173913
0.172413793103448,2000,3862,4165452,5.8,0.896119499568965
0.170940170940171,2000,-2086,3862492,5.85,0.824853910683761
0.169491525423729,2000,588,3954280,5.9,0.837734561016949
0.168067226890756,2000,-7864,3467728,5.95,0.722018225210084
0.166666666666667,2000,-340,4447456,6,0.926541291666667
